"typ_predmetu_hodnoceni","kod_chu","nazev_chu","druh","feature_code","hodnocene_obdobi_od","hodnocene_obdobi_do","oop","parametr_nazev","parametr_hodnota","parametr_limit","parametr_jednotka","stav","trend","datum_hodnoceni","pracoviste","ID_ND_AKCE"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","POCET_MIN",5,NA,"volající samci","nehodnocen","zlepšující se",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","POCET_MAX",50,NA,"volající samci","nehodnocen","zlepšující se",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","POPULACE_P1b",25,30,"% lokalit v dobrém stavu","špatný","neznámý",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","REPRODUKCE_P2",NA,NA,"% lokalit v dobrém stavu","nehodnocen","neznámý",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","ZTRATA_BIOTOPU_P3",100,30,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","TLAK_RYB_P4",53.85,30,"% lokalit v dobrém stavu","dobrý","zhoršující se",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","MANIPULACE_HLADINOU_P5",92.31,30,"% lokalit v dobrém stavu","dobrý","zhoršující se",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","VYSYCHANI_P6",100,30,"% lokalit v dobrém stavu","dobrý","zlepšující se",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","PRUHLEDNOST_P8",100,30,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","ZASTIN_P9",100,30,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","UHYN_P10",100,30,"% lokalit v dobrém stavu","dobrý","setrvalý",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","CELKOVE_P0",15.38,30,"% lokalit v dobrém stavu","špatný","zhoršující se",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","POCET_HODNOCENYCH_LOKALIT",13,NA,"poèet dílèích lokalit","nehodnocen","zlepšující se",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0813442","Dolní Marklovice","Bombina bombina",1188,2022-06-01,2024-10-17,"Krajský úøad Moravskoslezského kraje","CELKOVE_HODNOCENI",NA,NA,"hodnocení dílèích parametrù","špatný","neznámý",2025-04-10,"RP Moravskoslezské","13826715 || 13732552 || 13820523 || 13820509 || 12226067 || 13820517 || 12226124 || 13826692 || 12226179 || 13820515 || 13820529 || 13826741 || 12801175 || 12801243 || 12801139 || 13820548 || 13820540 || 12226157 || 13826728 || 12226098 || 12226228 || 12226199 || 12226222 || 12226192 || 12747423 || 13820512 || 13826729 || 12747408 || 13820521 || 12226068 || 12226130 || 13826712 || 12226242 || 12747433 || 13820526 || 12747434 || 13820519 || 12747432 || 13820511 || 13820520 || 13826743 || 11978796 || 12226090 || 12747387 || 12226095 || 12791103 || 13826736 || 11978794 || 12747431 || 13820531 || 13820499 || 12226223 || 12226162 || 12226195 || 13820513 || 13826698 || 13820527 || 12034903 || 12226127 || 12747416 || 12780016 || 13820502 || 13820542 || 13826739 || 12747435 || 12226071 || 12226125 || 12747417 || 12034999 || 12747406 || 13820500 || 12226220 || 13826727 || 13820539 || 12226094 || 12747436 || 12034957 || 13820503 || 13820528 || 12226197 || 12226091 || 12034960 || 12747393 || 12747419 || 12747394 || 13820514 || 12226194 || 13826699 || 13820550 || 12747418 || 12226156 || 12035000"
"Druh","CZ0513505","Dolní Plouènice","Bombina bombina",1188,2022-05-12,2024-07-20,"AOPK ÈR - RP SCHKO Èeské støedohoøí, Krajský úøad Libereckého kraje","PRESENCE_P1a",71.43,50,"% lokalit v dobrém stavu","dobrý","zlepšující se",2025-04-10,"RP SCHKO Èeské støedohoøí","13116216 || 13116153 || 12730633 || 12730647 || 12052175 || 13116301 || 12052132 || 12052166 || 13116130 || 12052144 || 12730665 || 12730666 || 13116224 || 13116129 || 12746083 || 13116255 || 12052167 || 13116162 || 12728976 || 13116200 || 12052188 || 12730655 || 12052168 || 13116086 || 12730605 || 13116118 || 13116117 || 12052151 || 13116100 || 13116284 || 13116138 || 13116101 || 13116171 || 12801483 || 13116202 || 12801482 || 13116102 || 12801493 || 13116103 || 13116139 || 13116257 || 12801472 || 13116203 || 13116319 || 12801506"
