"","sitecode","habitat","region_id","pair","datum_new","datum_old"
"999","CZ0414127","91E0","CZ3106","VMB1_VMB2",2015-09-05,2003-07-15
"1000","CZ0414127","91E0","CZ3107","VMB1_VMB2",2012-05-18,2003-08-10
"1001","CZ0414127","91E0","CZ3125","VMB1_VMB2",2017-07-27,2002-09-01
"1002","CZ0414127","91E0","CZ3135","VMB2_VMB0",2024-06-18,2010-10-30
"1003","CZ0414127","91E0","CZ3141","VMB1_VMB2",2015-06-20,2002-09-02
"1004","CZ0414127","91E0","CZ3163","VMB1_VMB2",2012-05-29,2002-08-02
"1005","CZ0414127","91E0","CZ3174","VMB1_VMB2",2016-10-04,2002-02-16
"1006","CZ0414127","91E0","CZ3176","VMB1_VMB2",2012-09-22,2003-08-01
"1007","CZ0414127","91E0","CZ3207","VMB2_VMB0",2022-06-28,2009-09-28
"1008","CZ0414127","91E0","CZ3210","VMB1_VMB2",2017-08-14,2003-09-28
"1009","CZ0414127","91E0","CZ3228","VMB1_VMB2",2018-09-19,2001-08-08
"1010","CZ0414127","91E0","CZ3234","VMB1_VMB2",2018-09-14,2002-07-08
"1011","CZ0414127","91E0","CZ3239","VMB1_VMB2",2017-08-06,2005-11-07
"1012","CZ0414127","91I0","CZ0871","VMB1_VMB2",2008-11-06,2002-10-02
"1013","CZ0414127","91I0","CZ3054","VMB2_VMB0",2023-07-12,2010-07-04
"1014","CZ0414127","91I0","CZ3106","VMB1_VMB2",2015-07-06,2003-07-22
"1015","CZ0414127","91I0","CZ3135","VMB2_VMB0",2024-06-10,2010-09-09
"1016","CZ0414127","91I0","CZ3141","VMB1_VMB2",2015-05-08,2002-09-01
"1017","CZ0414127","91I0","CZ3163","VMB1_VMB2",2012-04-23,2002-08-02
"1018","CZ0414127","91I0","CZ3174","VMB1_VMB2",2016-10-04,2002-02-15
"1019","CZ0414127","91I0","CZ3176","VMB1_VMB2",2012-09-19,2002-08-04
"1020","CZ0414127","91I0","CZ3207","VMB2_VMB0",2022-06-28,2009-09-12
"1021","CZ0414127","91I0","CZ3210","VMB1_VMB2",2017-05-08,2002-07-30
"1022","CZ0414127","91I0","CZ3228","VMB1_VMB2",2018-09-19,2002-06-25
"1023","CZ0420004","9170","CZ3175","VMB1_VMB2",2014-05-30,2005-08-25
"1024","CZ0420007","9170","CZ0478","VMB1_VMB2",2011-09-30,2007-05-09
"1025","CZ0420007","91H0","CZ0478","VMB1_VMB2",2011-09-30,2007-05-09
"1026","CZ0420008","91U0","CZ0091","VMB2_VMB0",2022-05-21,2006-08-17
"1027","CZ0420012","91E0","CZ0907","VMB1_VMB2",2009-01-27,2001-09-27
"1028","CZ0420013","9170","CZ0085","VMB1_VMB2",2017-07-23,2002-08-15
"1029","CZ0420013","9180","CZ0085","VMB1_VMB2",2017-08-23,2002-08-15
"1030","CZ0420014","9180","CZ0897","VMB2_VMB0",2021-06-24,2008-05-16
"1031","CZ0420015","9170","CZ0470","VMB1_VMB2",2014-09-16,2002-05-01
"1032","CZ0420015","91F0","CZ0470","VMB1_VMB2",2014-04-13,2002-05-01
"1033","CZ0420021","9110","CZ0128","VMB1_VMB2",2014-04-07,2002-05-21
"1034","CZ0420021","9110","CZ0131","VMB1_VMB2",2014-08-21,2002-05-21
"1035","CZ0420021","9130","CZ0128","VMB1_VMB2",2014-04-07,2002-05-21
"1036","CZ0420021","9130","CZ0131","VMB1_VMB2",2014-08-21,2002-05-21
"1037","CZ0420021","9180","CZ0128","VMB1_VMB2",2014-04-07,2002-05-21
"1038","CZ0420021","9180","CZ0131","VMB1_VMB2",2014-08-21,2002-05-21
"1039","CZ0420026","9180","CZ0124","VMB2_VMB0",2023-05-13,2009-01-17
"1040","CZ0420035","91D0","CZ0132","VMB2_VMB0",2025-06-26,2009-01-29
"1041","CZ0420035","9410","CZ0132","VMB2_VMB0",2025-06-26,2009-01-30
"1042","CZ0420041","9170","CZ0479","VMB1_VMB2",2014-08-12,2007-05-09
"1043","CZ0420041","91H0","CZ0479","VMB2_VMB0",2022-09-21,2008-07-03
"1044","CZ0420041","91I0","CZ0479","VMB2_VMB0",2022-09-21,2014-08-12
"1045","CZ0420053","91D0","CZ0100","VMB1_VMB2",2012-08-18,2002-11-30
"1046","CZ0420053","91D0","CZ3456","VMB1_VMB2",2012-08-25,2002-10-30
"1047","CZ0420053","9410","CZ0100","VMB1_VMB2",2012-08-18,2002-11-30
"1048","CZ0420069","91I0","CZ0082","VMB2_VMB0",2021-05-07,2006-08-29
"1049","CZ0420073","9170","CZ3150","VMB1_VMB2",2013-09-28,2005-06-19
"1050","CZ0420073","9180","CZ3150","VMB1_VMB2",2013-09-28,2001-06-20
"1051","CZ0420073","91H0","CZ3150","VMB1_VMB2",2013-09-28,2001-06-20
"1052","CZ0420073","91I0","CZ3150","VMB1_VMB2",2013-09-28,2001-07-08
"1053","CZ0420074","91D0","CZ3437","VMB1_VMB2",2013-08-30,2001-10-15
"1054","CZ0420082","9110","CZ3455","VMB2_VMB0",2023-09-29,2009-10-09
"1055","CZ0420082","9110","CZ3467","VMB1_VMB2",2016-10-28,2002-09-05
"1056","CZ0420082","9130","CZ3455","VMB2_VMB0",2023-09-28,2009-11-19
"1057","CZ0420082","9130","CZ3467","VMB1_VMB2",2016-10-28,2002-09-05
"1058","CZ0420082","9180","CZ3455","VMB2_VMB0",2023-07-17,2009-10-09
"1059","CZ0420082","9180","CZ3467","VMB1_VMB2",2016-10-28,2002-09-05
"1060","CZ0420083","91E0","CZ3478","VMB1_VMB2",2018-06-23,2002-11-20
"1061","CZ0420144","91D0","CZ3365","VMB1_VMB2",2014-09-15,2001-05-18
"1062","CZ0420144","91D0","CZ3371","VMB1_VMB2",2015-09-05,2005-09-19
"1063","CZ0420144","91D0","CZ3379","VMB1_VMB2",2015-07-21,2002-05-12
"1064","CZ0420144","91D0","CZ3401","VMB1_VMB2",2015-09-02,2002-05-10
"1065","CZ0420144","9410","CZ3365","VMB1_VMB2",2014-09-15,2001-05-21
"1066","CZ0420144","9410","CZ3371","VMB1_VMB2",2015-09-05,2001-07-05
"1067","CZ0420144","9410","CZ3379","VMB1_VMB2",2015-07-21,2002-05-12
"1068","CZ0420144","9410","CZ3401","VMB1_VMB2",2015-09-02,2002-05-12
"1069","CZ0420160","91E0","CZ0923","VMB2_VMB0",2025-05-10,2009-02-17
"1070","CZ0420165","91I0","CZ0127","VMB2_VMB0",2024-05-24,2007-06-14
"1071","CZ0420171","91E0","CZ3333","VMB1_VMB2",2015-04-26,2002-11-14
"1072","CZ0420416","9130","CZ0931","VMB1_VMB2",2015-08-19,2002-05-01
"1073","CZ0420416","9180","CZ0931","VMB1_VMB2",2015-08-19,2002-05-01
"1074","CZ0420416","91E0","CZ0931","VMB1_VMB2",2015-08-19,2002-05-01
"1075","CZ0420449","9180","CZ3359","VMB1_VMB2",2017-09-05,2001-09-15
"1076","CZ0420451","9170","CZ3448","VMB1_VMB2",2014-05-09,2003-09-23
"1077","CZ0420451","9180","CZ3448","VMB1_VMB2",2014-05-09,2003-09-23
"1078","CZ0420451","91E0","CZ3448","VMB1_VMB2",2014-05-09,2003-09-23
"1079","CZ0420454","9180","CZ3328","VMB2_VMB0",2024-06-16,2010-09-03
"1080","CZ0420455","9180","CZ3328","VMB2_VMB0",2024-06-16,2010-10-26
"1081","CZ0420455","91I0","CZ3328","VMB2_VMB0",2024-06-16,2010-08-11
"1082","CZ0420456","9170","CZ3328","VMB2_VMB0",2024-06-20,2010-09-01
"1083","CZ0420456","91I0","CZ3328","VMB1_VMB2",2010-09-01,2001-05-30
"1084","CZ0420459","9170","CZ3322","VMB1_VMB2",2015-09-17,2005-08-27
"1085","CZ0420459","9180","CZ3322","VMB1_VMB2",2015-05-02,2002-11-11
"1086","CZ0420459","91H0","CZ3322","VMB1_VMB2",2015-05-02,2002-08-09
"1087","CZ0420459","91I0","CZ3322","VMB1_VMB2",2015-05-02,2005-08-02
"1088","CZ0420500","9110","CZ0138","VMB1_VMB2",2012-08-10,2003-05-15
"1089","CZ0420500","9110","CZ3459","VMB1_VMB2",2012-06-03,2001-08-30
"1090","CZ0420500","9180","CZ0138","VMB1_VMB2",2012-08-11,2003-05-15
"1091","CZ0420501","91D0","CZ0130","VMB1_VMB2",2012-08-17,2001-09-10
"1092","CZ0420501","91E0","CZ0130","VMB1_VMB2",2012-08-17,2001-09-10
"1093","CZ0420507","9110","CZ0525","VMB2_VMB0",2022-09-25,2009-09-29
"1094","CZ0420507","9130","CZ0525","VMB2_VMB0",2022-09-20,2009-08-19
"1095","CZ0420507","91E0","CZ0525","VMB2_VMB0",2022-09-25,2009-08-29
"1096","CZ0420520","9110","CZ0951","VMB1_VMB2",2009-09-02,2001-08-15
"1097","CZ0420520","9130","CZ0951","VMB1_VMB2",2008-09-20,2002-12-31
"1098","CZ0420520","9180","CZ0951","VMB1_VMB2",2008-09-11,2001-08-15
"1099","CZ0420528","91D0","CZ0090","VMB1_VMB2",2013-09-07,2002-11-10
"1100","CZ0420528","91D0","CZ3289","VMB1_VMB2",2011-10-06,2002-05-17
"1101","CZ0420528","91D0","CZ3301","VMB1_VMB2",2013-08-05,2005-09-24
"1102","CZ0420528","91D0","CZ3319","VMB1_VMB2",2013-08-07,2005-09-11
"1103","CZ0420528","9410","CZ0090","VMB1_VMB2",2013-09-07,2005-08-23
"1104","CZ0420528","9410","CZ3289","VMB1_VMB2",2011-10-06,2002-05-17
"1105","CZ0420528","9410","CZ3301","VMB1_VMB2",2013-08-05,2005-09-24
"1106","CZ0420528","9410","CZ3319","VMB1_VMB2",2013-08-07,2002-05-17
"1107","CZ0424030","9110","CZ3344","VMB1_VMB2",2014-10-20,2003-05-10
"1108","CZ0424030","9110","CZ3365","VMB1_VMB2",2014-05-07,2002-05-18
"1109","CZ0424030","9110","CZ3379","VMB1_VMB2",2015-07-18,2003-01-19
"1110","CZ0424030","9130","CZ3344","VMB1_VMB2",2014-10-20,2002-11-14
"1111","CZ0424030","9180","CZ3344","VMB1_VMB2",2014-10-20,2003-02-22
"1112","CZ0424030","9180","CZ3365","VMB1_VMB2",2014-05-07,2003-01-19
"1113","CZ0424030","9180","CZ3379","VMB1_VMB2",2015-07-17,2003-01-19
"1114","CZ0424030","91E0","CZ3344","VMB1_VMB2",2014-10-20,2005-09-22
"1115","CZ0424030","91E0","CZ3365","VMB1_VMB2",2014-05-07,2005-09-22
"1116","CZ0424030","91E0","CZ3379","VMB1_VMB2",2015-07-17,2005-10-01
"1117","CZ0424031","9110","CZ0526","VMB2_VMB0",2025-07-30,2002-11-11
"1118","CZ0424031","9110","CZ0950","VMB1_VMB2",2016-06-21,2003-09-24
"1119","CZ0424031","9110","CZ0952","VMB1_VMB2",2008-10-17,2002-09-25
"1120","CZ0424031","9110","CZ0954","VMB1_VMB2",2015-08-28,2003-09-15
"1121","CZ0424031","9110","CZ3467","VMB1_VMB2",2016-07-23,2003-09-24
"1122","CZ0424031","9110","CZ3468","VMB1_VMB2",2018-01-15,2003-09-24
"1123","CZ0424031","9110","CZ3471","VMB1_VMB2",2015-09-02,2003-09-24
"1124","CZ0424031","9110","CZ3472","VMB1_VMB2",2017-09-19,2002-05-14
"1125","CZ0424031","9110","CZ3473","VMB1_VMB2",2015-07-30,2003-09-15
"1126","CZ0424031","9110","CZ3478","VMB1_VMB2",2018-06-23,2003-05-10
"1127","CZ0424031","9110","CZ3481","VMB1_VMB2",2015-08-27,2003-09-15
"1128","CZ0424031","9110","CZ3489","VMB1_VMB2",2015-10-27,2002-11-11
"1129","CZ0424031","9130","CZ0526","VMB2_VMB0",2025-04-27,2002-12-31
"1130","CZ0424031","9130","CZ0950","VMB1_VMB2",2016-06-19,2002-07-31
"1131","CZ0424031","9130","CZ0954","VMB1_VMB2",2015-08-28,2003-09-15
"1132","CZ0424031","9130","CZ3467","VMB1_VMB2",2014-09-16,2002-09-05
"1133","CZ0424031","9130","CZ3468","VMB1_VMB2",2015-09-29,2002-12-31
"1134","CZ0424031","9130","CZ3471","VMB1_VMB2",2015-09-02,2003-09-25
"1135","CZ0424031","9130","CZ3473","VMB1_VMB2",2015-07-30,2002-12-31
"1136","CZ0424031","9130","CZ3481","VMB1_VMB2",2015-08-17,2002-12-31
"1137","CZ0424031","9130","CZ3489","VMB1_VMB2",2015-07-29,2002-08-02
"1138","CZ0424031","9180","CZ0526","VMB2_VMB0",2025-07-30,2002-08-18
"1139","CZ0424031","9180","CZ0950","VMB1_VMB2",2015-08-24,2002-07-31
"1140","CZ0424031","9180","CZ0954","VMB1_VMB2",2015-08-28,2003-09-15
"1141","CZ0424031","9180","CZ3468","VMB1_VMB2",2015-10-01,2003-09-24
"1142","CZ0424031","9180","CZ3471","VMB1_VMB2",2015-08-31,2002-09-25
"1143","CZ0424031","9180","CZ3473","VMB1_VMB2",2015-07-28,2002-09-25
"1144","CZ0424031","9180","CZ3478","VMB1_VMB2",2018-06-23,2002-06-19
"1145","CZ0424031","9410","CZ0526","VMB2_VMB0",2025-07-30,2002-11-11
"1146","CZ0424031","9410","CZ0954","VMB1_VMB2",2015-08-28,2003-09-15
"1147","CZ0424031","9410","CZ3468","VMB1_VMB2",2015-10-02,2002-09-25
"1148","CZ0424031","9410","CZ3471","VMB1_VMB2",2015-09-02,2003-09-24
"1149","CZ0424031","9410","CZ3473","VMB1_VMB2",2015-07-30,2003-09-15
"1150","CZ0424031","9410","CZ3478","VMB1_VMB2",2018-06-23,2002-11-20
"1151","CZ0424031","9410","CZ3481","VMB1_VMB2",2015-08-27,2003-09-15
"1152","CZ0424036","91H0","CZ0907","VMB1_VMB2",2009-01-27,2001-09-25
"1153","CZ0424037","9110","CZ0924","VMB2_VMB0",2024-07-02,2014-07-03
"1154","CZ0424037","9170","CZ0924","VMB2_VMB0",2024-07-02,2015-06-18
"1155","CZ0424037","9180","CZ0924","VMB2_VMB0",2024-07-02,2014-07-29
"1156","CZ0424111","9110","CZ0954","VMB1_VMB2",2015-08-18,2003-05-08
"1157","CZ0424111","9110","CZ3472","VMB1_VMB2",2017-09-30,2003-05-01
"1158","CZ0424111","9110","CZ3473","VMB1_VMB2",2015-06-21,2003-05-01
"1159","CZ0424111","9110","CZ3475","VMB1_VMB2",2015-11-01,2002-12-31
"1160","CZ0424111","9180","CZ3472","VMB1_VMB2",2017-09-30,2001-10-11
"1161","CZ0424111","9180","CZ3475","VMB1_VMB2",2012-06-21,2002-05-30
"1162","CZ0424111","91E0","CZ3472","VMB1_VMB2",2017-09-30,2001-10-11
"1163","CZ0424111","91E0","CZ3475","VMB1_VMB2",2016-05-12,2002-05-31
"1164","CZ0424111","91T0","CZ0954","VMB1_VMB2",2015-08-18,2002-05-13
"1165","CZ0424111","91T0","CZ3472","VMB1_VMB2",2017-09-30,2002-12-31
"1166","CZ0424111","91T0","CZ3473","VMB1_VMB2",2015-06-21,2002-05-14
"1167","CZ0424111","91T0","CZ3475","VMB1_VMB2",2012-06-21,2002-12-31
"1168","CZ0424125","9130","CZ0082","VMB2_VMB0",2021-07-17,2006-09-03
"1169","CZ0424125","9130","CZ0903","VMB2_VMB0",2022-10-25,2009-01-20
"1170","CZ0424125","9130","CZ3054","VMB2_VMB0",2023-07-11,2010-07-04
"1171","CZ0424125","9130","CZ3106","VMB1_VMB2",2015-07-05,2003-07-22
"1172","CZ0424125","9130","CZ3107","VMB1_VMB2",2012-05-18,2003-08-10
"1173","CZ0424125","9130","CZ3119","VMB1_VMB2",2011-10-08,2002-05-29
"1174","CZ0424125","9130","CZ3135","VMB2_VMB0",2024-06-28,2010-10-16
"1175","CZ0424125","9130","CZ3146","VMB2_VMB0",2022-06-30,2009-05-06
"1176","CZ0424125","9130","CZ3147","VMB1_VMB2",2016-05-09,2001-07-21
"1177","CZ0424125","9130","CZ3176","VMB1_VMB2",2012-08-02,2001-07-27
"1178","CZ0424125","9130","CZ3207","VMB2_VMB0",2022-06-08,2009-08-22
"1179","CZ0424125","9130","CZ3210","VMB1_VMB2",2017-08-14,2003-10-10
"1180","CZ0424125","9130","CZ3228","VMB1_VMB2",2018-09-19,2001-09-25
"1181","CZ0424125","9130","CZ3234","VMB1_VMB2",2018-09-16,2002-07-08
"1182","CZ0424125","9130","CZ3239","VMB1_VMB2",2017-07-08,2005-11-07
"1183","CZ0424125","9130","CZ3252","VMB1_VMB2",2011-10-17,2005-11-07
"1184","CZ0424125","9130","CZ3260","VMB1_VMB2",2015-07-20,2003-10-12
"1185","CZ0424125","9130","CZ3289","VMB1_VMB2",2011-10-07,2005-11-07
"1186","CZ0424125","9180","CZ0087","VMB1_VMB2",2016-07-10,2002-05-25
"1187","CZ0424125","9180","CZ0903","VMB2_VMB0",2022-10-24,2009-01-20
"1188","CZ0424125","9180","CZ3054","VMB1_VMB2",2010-05-09,2001-11-06
"1189","CZ0424125","9180","CZ3107","VMB1_VMB2",2012-06-21,2003-08-10
"1190","CZ0424125","9180","CZ3119","VMB1_VMB2",2011-10-08,2001-05-31
"1191","CZ0424125","9180","CZ3135","VMB2_VMB0",2024-07-02,2010-09-17
"1192","CZ0424125","9180","CZ3146","VMB1_VMB2",2009-04-26,2002-06-11
"1193","CZ0424125","9180","CZ3147","VMB1_VMB2",2016-07-04,2002-08-04
"1194","CZ0424125","9180","CZ3176","VMB1_VMB2",2012-09-18,2002-07-20
"1195","CZ0424125","9180","CZ3183","VMB1_VMB2",2010-07-04,2001-08-20
"1196","CZ0424125","9180","CZ3207","VMB2_VMB0",2022-06-28,2009-09-12
"1197","CZ0424125","9180","CZ3210","VMB1_VMB2",2017-08-14,2003-08-05
"1198","CZ0424125","9180","CZ3228","VMB1_VMB2",2018-09-22,2001-09-25
"1199","CZ0424125","9180","CZ3234","VMB1_VMB2",2018-09-16,2001-07-12
"1200","CZ0424125","9180","CZ3239","VMB1_VMB2",2017-07-08,2005-11-07
"1201","CZ0424125","9180","CZ3247","VMB1_VMB2",2016-07-28,2001-10-03
"1202","CZ0424125","9180","CZ3252","VMB1_VMB2",2011-10-17,2003-10-12
"1203","CZ0424125","9180","CZ3260","VMB1_VMB2",2015-07-20,2002-09-06
"1204","CZ0424125","9180","CZ3300","VMB1_VMB2",2010-09-21,2001-10-03
"1205","CZ0424125","91E0","CZ0082","VMB2_VMB0",2021-07-17,2006-09-01
"1206","CZ0424125","91E0","CZ0087","VMB1_VMB2",2016-07-29,2002-07-05
"1207","CZ0424125","91E0","CZ0903","VMB2_VMB0",2022-10-25,2017-08-08
"1208","CZ0424125","91E0","CZ0907","VMB1_VMB2",2009-01-27,2001-09-27
"1209","CZ0424125","91E0","CZ3049","VMB1_VMB2",2010-09-19,2001-07-04
"1210","CZ0424125","91E0","CZ3054","VMB2_VMB0",2023-07-11,2010-06-27
"1211","CZ0424125","91E0","CZ3076","VMB2_VMB0",2023-05-24,2010-07-18
"1212","CZ0424125","91E0","CZ3106","VMB1_VMB2",2015-09-05,2003-07-15
"1213","CZ0424125","91E0","CZ3107","VMB1_VMB2",2012-06-21,2003-08-10
"1214","CZ0424125","91E0","CZ3119","VMB1_VMB2",2011-10-08,2001-05-31
"1215","CZ0424125","91E0","CZ3135","VMB2_VMB0",2024-06-18,2016-05-09
"1216","CZ0424125","91E0","CZ3141","VMB1_VMB2",2015-06-20,2002-10-01
"1217","CZ0424125","91E0","CZ3146","VMB2_VMB0",2022-06-30,2015-06-20
"1218","CZ0424125","91E0","CZ3147","VMB1_VMB2",2016-07-04,2002-08-04
"1219","CZ0424125","91E0","CZ3148","VMB1_VMB2",2014-08-14,2001-10-28
"1220","CZ0424125","91E0","CZ3155","VMB1_VMB2",2016-09-16,2001-08-20
"1221","CZ0424125","91E0","CZ3171","VMB1_VMB2",2016-07-13,2002-07-02
"1222","CZ0424125","91E0","CZ3174","VMB1_VMB2",2016-07-22,2002-02-07
"1223","CZ0424125","91E0","CZ3176","VMB1_VMB2",2012-08-01,2001-07-15
"1224","CZ0424125","91E0","CZ3183","VMB1_VMB2",2010-06-13,2001-08-20
"1225","CZ0424125","91E0","CZ3189","VMB1_VMB2",2013-09-15,2002-07-02
"1226","CZ0424125","91E0","CZ3207","VMB2_VMB0",2022-06-08,2009-09-28
"1227","CZ0424125","91E0","CZ3210","VMB1_VMB2",2017-08-14,2002-09-15
"1228","CZ0424125","91E0","CZ3228","VMB1_VMB2",2018-09-22,2001-08-08
"1229","CZ0424125","91E0","CZ3234","VMB1_VMB2",2018-09-16,2002-07-08
"1230","CZ0424125","91E0","CZ3239","VMB1_VMB2",2017-08-06,2005-11-07
"1231","CZ0424125","91E0","CZ3247","VMB1_VMB2",2016-08-11,2002-07-08
"1232","CZ0424125","91E0","CZ3252","VMB1_VMB2",2011-10-16,2005-11-07
"1233","CZ0424125","91E0","CZ3260","VMB1_VMB2",2015-07-22,2002-09-09
"1234","CZ0424125","91E0","CZ3267","VMB1_VMB2",2014-09-21,2002-05-15
"1235","CZ0424125","91E0","CZ3289","VMB1_VMB2",2011-10-09,2002-11-10
"1236","CZ0424125","91I0","CZ0082","VMB2_VMB0",2021-07-17,2006-09-02
"1237","CZ0424125","91I0","CZ0087","VMB1_VMB2",2016-07-31,2002-02-02
"1238","CZ0424125","91I0","CZ0903","VMB2_VMB0",2022-10-25,2009-01-15
"1239","CZ0424125","91I0","CZ3054","VMB2_VMB0",2023-07-05,2010-05-21
"1240","CZ0424125","91I0","CZ3106","VMB1_VMB2",2015-09-05,2003-07-22
"1241","CZ0424125","91I0","CZ3135","VMB1_VMB2",2010-08-22,2002-08-04
"1242","CZ0424125","91I0","CZ3146","VMB2_VMB0",2022-06-30,2009-05-08
"1243","CZ0424125","91I0","CZ3174","VMB1_VMB2",2016-08-12,2002-02-15
"1244","CZ0424125","91I0","CZ3176","VMB1_VMB2",2012-08-08,2002-08-04
"1245","CZ0424125","91I0","CZ3183","VMB1_VMB2",2010-05-22,2001-07-27
"1246","CZ0424125","91I0","CZ3207","VMB2_VMB0",2022-06-28,2009-08-22
"1247","CZ0424125","91I0","CZ3228","VMB1_VMB2",2018-09-19,2002-06-25
"1248","CZ0424127","9110","CZ0095","VMB1_VMB2",2012-08-27,2004-06-13
"1249","CZ0424127","9110","CZ0100","VMB1_VMB2",2012-08-17,2003-09-13
"1250","CZ0424127","9110","CZ0133","VMB2_VMB0",2024-06-29,2007-07-27
"1251","CZ0424127","9110","CZ0134","VMB2_VMB0",2024-07-22,2007-08-30
"1252","CZ0424127","9110","CZ3357","VMB1_VMB2",2015-06-26,2005-09-19
"1253","CZ0424127","9110","CZ3389","VMB1_VMB2",2015-08-29,2003-09-17
"1254","CZ0424127","9110","CZ3393","VMB2_VMB0",2023-07-29,2009-08-14
"1255","CZ0424127","9110","CZ3406","VMB1_VMB2",2009-08-15,2003-06-11
"1256","CZ0424127","9110","CZ3414","VMB1_VMB2",2012-08-16,2005-09-10
"1257","CZ0424127","9110","CZ3424","VMB1_VMB2",2012-08-17,2005-09-10
"1258","CZ0424127","9110","CZ3428","VMB1_VMB2",2013-10-04,2003-08-10
"1259","CZ0424127","9110","CZ3453","VMB1_VMB2",2012-09-11,2005-09-06
"1260","CZ0424127","9110","CZ3454","VMB1_VMB2",2012-10-16,2003-08-29
"1261","CZ0424127","9110","CZ3456","VMB1_VMB2",2012-08-20,2005-09-06
"1262","CZ0424127","9130","CZ0095","VMB1_VMB2",2012-08-27,2004-06-12
"1263","CZ0424127","9130","CZ0100","VMB1_VMB2",2012-08-17,2003-09-13
"1264","CZ0424127","9130","CZ0133","VMB2_VMB0",2024-06-29,2007-07-25
"1265","CZ0424127","9130","CZ0134","VMB2_VMB0",2024-07-22,2007-08-28
"1266","CZ0424127","9130","CZ0135","VMB1_VMB2",2007-08-06,2002-11-02
"1267","CZ0424127","9130","CZ0935","VMB1_VMB2",2009-02-24,2003-06-10
"1268","CZ0424127","9130","CZ0942","VMB1_VMB2",2009-03-03,2002-11-09
"1269","CZ0424127","9130","CZ3357","VMB1_VMB2",2015-05-25,2003-09-10
"1270","CZ0424127","9130","CZ3389","VMB1_VMB2",2015-08-29,2004-06-20
"1271","CZ0424127","9130","CZ3393","VMB2_VMB0",2023-07-29,2009-08-13
"1272","CZ0424127","9130","CZ3394","VMB1_VMB2",2014-04-17,2003-06-30
"1273","CZ0424127","9130","CZ3406","VMB1_VMB2",2009-08-15,2003-06-10
"1274","CZ0424127","9130","CZ3414","VMB1_VMB2",2012-08-16,2005-09-10
"1275","CZ0424127","9130","CZ3424","VMB1_VMB2",2012-08-17,2005-09-10
"1276","CZ0424127","9130","CZ3428","VMB1_VMB2",2013-10-04,2003-08-10
"1277","CZ0424127","9130","CZ3437","VMB1_VMB2",2013-08-20,2002-04-27
"1278","CZ0424127","9130","CZ3453","VMB1_VMB2",2012-09-11,2005-09-06
"1279","CZ0424127","9130","CZ3454","VMB1_VMB2",2012-10-21,2003-07-21
"1280","CZ0424127","9130","CZ3456","VMB1_VMB2",2012-08-20,2001-10-15
"1281","CZ0424127","9180","CZ0100","VMB1_VMB2",2012-07-13,2003-08-31
"1282","CZ0424127","9180","CZ0133","VMB2_VMB0",2024-06-09,2007-07-09
"1283","CZ0424127","9180","CZ0134","VMB2_VMB0",2023-10-11,2007-08-27
"1284","CZ0424127","9180","CZ3389","VMB1_VMB2",2015-05-09,2002-08-05
"1285","CZ0424127","9180","CZ3393","VMB2_VMB0",2023-07-28,2009-08-10
"1286","CZ0424127","9180","CZ3414","VMB1_VMB2",2012-05-30,2004-05-09
"1287","CZ0424127","9180","CZ3424","VMB1_VMB2",2012-08-15,2004-06-09
"1288","CZ0424127","9180","CZ3428","VMB1_VMB2",2013-09-13,2003-09-13
"1289","CZ0424127","9180","CZ3453","VMB1_VMB2",2012-09-11,2003-08-29
"1290","CZ0424127","9180","CZ3456","VMB1_VMB2",2012-08-18,2003-09-12
"1291","CZ0424127","91D0","CZ0100","VMB1_VMB2",2012-07-13,2003-08-24
"1292","CZ0424127","91D0","CZ0133","VMB1_VMB2",2007-07-27,2001-10-10
"1293","CZ0424127","91D0","CZ3424","VMB1_VMB2",2012-08-15,2003-07-07
"1294","CZ0424127","91D0","CZ3428","VMB1_VMB2",2013-10-03,2002-11-09
"1295","CZ0424127","91D0","CZ3437","VMB1_VMB2",2013-08-20,2001-07-10
"1296","CZ0424127","91D0","CZ3456","VMB1_VMB2",2012-08-18,2001-10-10
"1297","CZ0424127","91E0","CZ0095","VMB1_VMB2",2012-08-14,2004-06-13
"1298","CZ0424127","91E0","CZ0133","VMB2_VMB0",2024-06-29,2007-07-25
"1299","CZ0424127","91E0","CZ0134","VMB2_VMB0",2024-07-22,2007-08-31
"1300","CZ0424127","91E0","CZ3357","VMB1_VMB2",2015-04-25,2002-06-21
"1301","CZ0424127","91E0","CZ3389","VMB1_VMB2",2015-08-20,2002-08-05
"1302","CZ0424127","91E0","CZ3393","VMB2_VMB0",2023-05-01,2009-08-13
"1303","CZ0424127","91E0","CZ3406","VMB1_VMB2",2009-08-15,2002-04-17
"1304","CZ0424127","91E0","CZ3424","VMB1_VMB2",2012-08-10,2004-06-06
"1305","CZ0424127","91E0","CZ3428","VMB1_VMB2",2013-09-13,2002-11-09
"1306","CZ0424127","91E0","CZ3453","VMB1_VMB2",2012-09-11,2003-08-29
"1307","CZ0424127","91E0","CZ3454","VMB1_VMB2",2012-10-19,2003-07-21
"1308","CZ0424127","91E0","CZ3456","VMB1_VMB2",2012-08-19,2001-09-27
"1309","CZ0424127","9410","CZ0100","VMB1_VMB2",2012-08-17,2003-08-31
"1310","CZ0424127","9410","CZ0133","VMB2_VMB0",2024-06-29,2007-07-24
"1311","CZ0424127","9410","CZ0134","VMB1_VMB2",2007-08-19,2001-09-25
"1312","CZ0424127","9410","CZ0942","VMB1_VMB2",2009-03-03,2002-11-09
