kod_chu,DRUH,KOD_LOKAL,POLE,ROK,ID_IND,SKUPINA,NAZEV_LOK,ID_ND_AKCE,DATUM,HOD_IND,TYP_IND,LIM_IND,JEDNOTKA,LIM_INDLIST,STAV_IND,KLIC,IND_GRP,UROVEN,CILMON,IND_SUM,IND_SUMKLIC,IND_SUMOST,IND_LEN,IND_LENKLIC,IND_LENOST,CELKOVE
CZ0323169,Bombina variegata,amp70/n,6243b,2022,STA_POKRVEGETACE,Obojživelníci,Stříbro - tůň 40 m J od tůně v údolnici na bývalé cestě,"11976811, 12034959",19173,neznámý,val,0,NA,"0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA",NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/n,6243b,2022,STA_RYBY,Obojživelníci,Stříbro - tůň 40 m J od tůně v údolnici na bývalé cestě,"11976811, 12034959",19173,ne,val,ne,zaznamenán nadměrný tlak ryb,ne,1,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/n,6243b,2022,STA_UHYNOBOJZIVELNIK,Obojživelníci,Stříbro - tůň 40 m J od tůně v údolnici na bývalé cestě,"11976811, 12034959",19173,neznámý,val,ne,NA,ne,NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/n,6243b,2022,STA_VYSYCHANI,Obojživelníci,Stříbro - tůň 40 m J od tůně v údolnici na bývalé cestě,"11976811, 12034959",19173,0,val,26-50 %,NA,"26-50 %, 51-75 %, 76-100 %, alespoň 25 NA",0,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/n,6243b,2022,STA_VYSYCHANIPERIOD3,Obojživelníci,Stříbro - tůň 40 m J od tůně v údolnici na bývalé cestě,"11976811, 12034959",19173,0,max,2,NA,nejvýš 2 NA,1,ne,minmax,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/n,6243b,2022,STA_ZASTINENILITORAL,Obojživelníci,Stříbro - tůň 40 m J od tůně v údolnici na bývalé cestě,"11976811, 12034959",19173,neznámý,val,0-25 %,NA,"0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA",NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/n,6243b,2022,STA_ZTRATABIO,Obojživelníci,Stříbro - tůň 40 m J od tůně v údolnici na bývalé cestě,"11976811, 12034959",19173,ne,val,ne,zaznamenána ztráta vodních biotopů,ne,1,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/h,6243b,2022,CELKOVE_HODNOCENI,Obojživelníci,Stříbro - cesta pod skládkou - 60 m V od údolnice,"11976818, 11976787",19173,špatný,NA,NA,NA,NA,0,NA,NA,NA,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/h,6243b,2022,POP_REPROPERIOD3,Obojživelníci,Stříbro - cesta pod skládkou - 60 m V od údolnice,"11976818, 11976787",19173,2,min,1,rozmnožování za 3 roky,alespoň 1 rozmnožování za 3 roky,1,ano,minmax,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/h,6243b,2022,STA_POKRVEGETACE,Obojživelníci,Stříbro - cesta pod skládkou - 60 m V od údolnice,"11976818, 11976787",19173,neznámý,val,0,NA,"0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA",NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/h,6243b,2022,STA_RYBY,Obojživelníci,Stříbro - cesta pod skládkou - 60 m V od údolnice,"11976818, 11976787",19173,ne,val,ne,zaznamenán nadměrný tlak ryb,ne,1,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/h,6243b,2022,STA_UHYNOBOJZIVELNIK,Obojživelníci,Stříbro - cesta pod skládkou - 60 m V od údolnice,"11976818, 11976787",19173,neznámý,val,ne,NA,ne,NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/h,6243b,2022,STA_VYSYCHANI,Obojživelníci,Stříbro - cesta pod skládkou - 60 m V od údolnice,"11976818, 11976787",19173,neznámý,val,26-50 %,NA,"26-50 %, 51-75 %, 76-100 %, alespoň 25 NA",NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/h,6243b,2022,STA_VYSYCHANIPERIOD3,Obojživelníci,Stříbro - cesta pod skládkou - 60 m V od údolnice,"11976818, 11976787",19173,0,max,2,NA,nejvýš 2 NA,1,ne,minmax,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/h,6243b,2022,STA_ZASTINENILITORAL,Obojživelníci,Stříbro - cesta pod skládkou - 60 m V od údolnice,"11976818, 11976787",19173,neznámý,val,0-25 %,NA,"0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA",NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/h,6243b,2022,STA_ZTRATABIO,Obojživelníci,Stříbro - cesta pod skládkou - 60 m V od údolnice,"11976818, 11976787",19173,ne,val,ne,zaznamenána ztráta vodních biotopů,ne,1,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/j,6243b,2022,CELKOVE_HODNOCENI,Obojživelníci,Stříbro - cesta pod skládkou - 30 m V od údolnice,"11976842, 11976863",19173,špatný,NA,NA,NA,NA,0,NA,NA,NA,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/j,6243b,2022,POP_REPROPERIOD3,Obojživelníci,Stříbro - cesta pod skládkou - 30 m V od údolnice,"11976842, 11976863",19173,2,min,1,rozmnožování za 3 roky,alespoň 1 rozmnožování za 3 roky,1,ano,minmax,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/j,6243b,2022,STA_POKRVEGETACE,Obojživelníci,Stříbro - cesta pod skládkou - 30 m V od údolnice,"11976842, 11976863",19173,neznámý,val,0,NA,"0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA",NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/j,6243b,2022,STA_RYBY,Obojživelníci,Stříbro - cesta pod skládkou - 30 m V od údolnice,"11976842, 11976863",19173,ne,val,ne,zaznamenán nadměrný tlak ryb,ne,1,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/j,6243b,2022,STA_UHYNOBOJZIVELNIK,Obojživelníci,Stříbro - cesta pod skládkou - 30 m V od údolnice,"11976842, 11976863",19173,neznámý,val,ne,NA,ne,NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/j,6243b,2022,STA_VYSYCHANI,Obojživelníci,Stříbro - cesta pod skládkou - 30 m V od údolnice,"11976842, 11976863",19173,neznámý,val,26-50 %,NA,"26-50 %, 51-75 %, 76-100 %, alespoň 25 NA",NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/j,6243b,2022,STA_VYSYCHANIPERIOD3,Obojživelníci,Stříbro - cesta pod skládkou - 30 m V od údolnice,"11976842, 11976863",19173,0,max,2,NA,nejvýš 2 NA,1,ne,minmax,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/j,6243b,2022,STA_ZASTINENILITORAL,Obojživelníci,Stříbro - cesta pod skládkou - 30 m V od údolnice,"11976842, 11976863",19173,neznámý,val,0-25 %,NA,"0-25 %, 26-50 %, 51-75 %, nejvýš 75 NA",NA,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/j,6243b,2022,STA_ZTRATABIO,Obojživelníci,Stříbro - cesta pod skládkou - 30 m V od údolnice,"11976842, 11976863",19173,ne,val,ne,zaznamenána ztráta vodních biotopů,ne,1,ne,val,lok,1,2,1,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/ca,6243b,2022,CELKOVE_HODNOCENI,Obojživelníci,Stříbro - tůně na JV - 5,"11976847, 11976841",19173,špatný,NA,NA,NA,NA,0,NA,NA,NA,1,1,0,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/ca,6243b,2022,POP_REPROPERIOD3,Obojživelníci,Stříbro - tůně na JV - 5,"11976847, 11976841",19173,0,min,1,rozmnožování za 3 roky,alespoň 1 rozmnožování za 3 roky,0,ano,minmax,lok,1,1,0,1,9,2,7,0
CZ0323169,Bombina variegata,amp70/ca,6243b,2022,STA_POKRVEGETACE,Obojživelníci,Stříbro - tůně na JV - 5,"11976847, 11976841",19173,neznámý,val,0,NA,"0, 0-25 %, 1-10 %, 11-25 %, 26-50 %, 1-25 %, nejvýš 50 NA",NA,ne,val,lok,1,1,0,1,9,2,7,0
