ID_ND_NALEZ,IDX_ND_AKCE,DRUH,CESKE_JME,AUTOR,DATUM_OD,DATUM_DO,IDX_ND_LOK,LOKALITA,KOD_LOKALITY,ZDROJ,POCET,ODHAD,POCITANO,REL_POC,POKRYVN,POZNAMKA,POZN_LOK,POZN_BIO,POZN_TAX,PROJEKT,DAT_SADA,GARANCE,POZN_GAR,VALIDACE,POZN_VAL,VYHLASKA,EVD,REDLIST,STRUKT_POZN,X,Y,PRESNOST,SKUPINA,EVL,PROC_EVL,NEGATIVNI,IDX_ND_LOKALIZACE,MAX_PROC,POLE,DATUM,DEN,MESIC,ROK,kod_chu,nazev_chu,KOD_LOKAL,CILMON,POCITANO_CLEAN,POP_PRESENCE_N,POP_PRESENCE,POP_POCET,POP_RELPOC,POP_POCETSUM_PART,POP_POCETSUM,POP_PLOCHA,POP_REPRO,POP_REPRONUM,POP_POCETNOSTNAL,POP_PASTIPOCET,POP_PLOCHALOV,POP_ABUNDANCENAL,POP_CILJEDNOTKA,POP_KOEFICIENT,vliv1,vliv2,VLV_VLIVY,VLV_VLIVY_NUM,STA_SECCAS,STA_SECMET,STA_PRITOMNOSTROSTLIN,STA_JASANOKOLI,STA_MIKRPROSTLINA,STA_VHSTROMN,STA_VHSTROMK,STA_PERSPEKTIVA,STA_MRTDREVO,STA_TEKVODA,STA_POKRYVNOSTDREVIN,STA_ZAZEMNENI,STA_SKLADREVO,STA_LITVEGET,STA_SIRKALIT,STA_ZASTIN,STA_MAN,STA_LIKVIDACE,STA_STAVVODARYBNIK,STA_STAVVODALITORAL,STA_STAVVODATUNE,STA_STAVVODA,STA_STAVVODAKAT,STA_VYSYCHANI,STA_VODAMANIPULACE,STA_ZTRATABIO,STA_KACHNAPRITOMNOST,STA_RYBY,STA_ZOOPLANKTON,STA_POKRVEGETACE,STA_PRUHLEDNOSTVODA,STA_PRUHLEDNOSTVODAT,STA_UHYNOBOJZIVELNIK,STA_ZASTINENIHLADINA,STA_ZASTINENILITORAL,POP_DELKYJEDINCI,STA_MIGBARPOCET,STA_MIGBARVYS,POP_SCALP,POP_POBYT,POP_PRESENCE_ZIMNI,POP_PRESENCE_LETNI,POP_POCETMIKROLOK,POP_TRENDBRY,POP_ZMENABRY1,POP_ZMENABRY2,POP_PLOCHAPOP,STA_DREVOBRY,STA_STRUKTVEKBRY,STA_STRUKTDRUBRY,POP_POCETLODYH,POP_POCETVITAL,STA_MANPOTREBAVLIV,STA_MANPOTREBA,STA_MANVLIV,STA_POKRYVNOSTINVAZNI,STA_POKRYVNOSTEXPANZNI,STA_POKRSTAR,STA_POKRDREV,STA_POKRDREVNIZ,STA_POKRYVNOSTE2E3,STA_POKRYVNOSTE1,STA_POKRYVNOSTE0,STA_POKRYVNOSTVOLNAPUDA,STA_ZAPOJENICELK,STA_ZAPOJENIKAT,STA_STUPENZACH,STA_HYDRPOMERY,STA_VLHPOM,STA_ZASTINENICELK,SP_POSKOZENI_ROSTLIN,POSKOZENI_ROSTLIN,POSKOZENI_ROSTLIN_KAT,POP_POCETKONCPAST,POP_POCETMIN.x,POP_POCETMAX.x,POP_POCETPRUM,POP_POCETLODYHSUM,POP_POCETPLOD,POP_VITAL,POP_POCETFIN,POP_POSKPOC,POCET_POSKOZENYCH,POCET_POSKOZENYCHSUM,PROCENTO_POSKOZENYCH,POSKOZENI_KAT,POSKOZENI_LODYHKAT,POP_POSKPERC,STA_ZAPOJENIDRN,POP_DELKYJEDINCINUM,POP_DELKYJEDINCIKAT,LIMIT,JEDNOTKA,CELKOVE,POP_POCETSUMLOKAL,POP_POCETMIN.y,POP_POCETMAX.y,POP_POCETNOST,POP_POCETNOSTMAX.x,POP_REPROMAX,STA_VYSYCHMAX,STA_STAVVODAKAT1,STA_STAVVODAKAT2,POP_VITALITA_N_CATS,POP_VITALITA,POP_ABUNDANCE,POP_POCETZIM,POP_POCETZIM1,POP_POCETZIM2,POP_POCETZIM3,POP_POCETZIMREF,POP_VITALZIM,POP_POCETLETS1,POP_POCETLETS2,POP_POCETLET,POP_POCETLET1,POP_POCETLET2,POP_POCETLET3,POP_POCETLETREF,POP_VITALLET,POP_REPROCHI,POP_POCETMAXREF,POP_TREND1,POP_TREND2,POP_TREND,POP_TRENDLM,POP_ABUNDANCEMEAN,POP_POCETNOSTMAX.y,POP_REPROPERIOD3,STA_VYSYCHANIPERIOD3,POP_ABUNDANCEREF,POP_DYN,POP_POCETSTRED,POP_POCETNMIN,POP_POCETNMAX
51015457,11470536,Klasea lycopifolia,srpice karbincolistá,Fajmon Karel,07.06.2019,07.06.2019,7871949,Vojšické louky 2019_222,NA,FAJMON K. (2021) Terénní nálezy.,40,0,m2,NA,NA,NA,"Hrubá Vrbka, Vojšické louky (ochranné pásmo NPR Čertoryje)",květnatá louka mezi polní cestou a křovinami,NA,Sběr floristických a faunistických nálezů,Nálezová data ochrany přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,EN,NA,-541612,-1205582,50,Cévnaté rostliny,CZ0624072: Čertoryje,100,0,7871949,100,7170d,2019-06-07,7,6,2019,CZ0624072,Čertoryje,Vojšické louky 2019_222,0,m2,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
48065891,10874640,Klasea lycopifolia,srpice karbincolistá,Fajmon Karel,24.06.2019,24.06.2019,6509419,poly_BK_2017_202,NA,FAJMON K. (2021) Terénní nálezy.,10,1,m2,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,Nálezová data ochrany přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,EN,NA,-527774,-1202554,50,Cévnaté rostliny,CZ0724090: Bílé Karpaty,100,0,6509419,100,7171b,2019-06-24,24,6,2019,CZ0724090,Bílé Karpaty,poly_BK_2017_202,0,m2,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
54703886,12227506,Klasea lycopifolia,srpice karbincolistá,Fajmon Karel,16.06.2016,16.06.2016,8952012,Podhradské louky,NA,"Kolektiv autorů (2016) Monitoring cévnatých rostlin. AOPK ČR, Praha.",32698,0,m2,NA,NA,"jednotlivé polygony s výskytem srpice jsou již obsaženy v NDOP; změna rozlohy oproti předchozímu záznamu bude způsobena především rozdílnou metodikou měření (při minulém záznamu byla zhruba zaměřena celková plocha s výskytem srpice, zahrnující také enklávy lučního porostu bez srpice, zatímco v roce 2016 byly zaměřovány jednotlivé dílčí plošky s výskytem srpice a plošky bez ní byly vypuštěny)",NA,NA,NA,Monitoring druhů ČR,Monitoring druhů ČR,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,EN,NA,-532395,-1201684,50,Cévnaté rostliny,CZ0724090: Bílé Karpaty,100,0,8952012,100,7171a,2016-06-16,16,6,2016,CZ0724090,Bílé Karpaty,Podhradské louky,1,m2,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nezaznamenána,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
54703906,12227526,Klasea lycopifolia,srpice karbincolistá,Juřica Jan,05.06.2019,05.06.2019,8952021,Špidlák 2,NA,"Kolektiv autorů (2019) Monitoring cévnatých rostlin. AOPK ČR, Praha.",59,0,jedinci,NA,NA,NA,NA,NA,NA,Monitoring druhů ČR,Monitoring druhů ČR,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,EN,NA,-575988,-1194201,50,Cévnaté rostliny,CZ0624116: Špidláky,100,0,8952021,100,7067d,2019-06-05,5,6,2019,CZ0624116,Špidláky,Špidlák 2,1,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nezaznamenána,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
52646070,11783039,Klasea lycopifolia,srpice karbincolistá,Fajmon Karel,16.07.2019,16.07.2019,8342352,"Hrubá Vrbka, pod polní cestou V od rozcestí Vojšické louky",3310,Kolektiv autorů (2019) Monitoring a mapování vybraných druhů cévnatých rostlin – fytocenologické snímky.,NA,0,NA,NA,2a,pokryvnost - 10 %,NA,biotop T3.4D,NA,OP MapInv: Monitoring a mapování vybraných druhů,Data z projektu: Monitoring a mapování vybraných druhů,zatím negarantováno,NA,validováno - věrohodný záznam,NA,KO,HD II a IV,EN,NA,-542164,-1205182,50,Cévnaté rostliny,CZ0624072: Čertoryje,100,0,8342352,100,7170d,2019-07-16,16,7,2019,CZ0624072,Čertoryje,3310,0,NA,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
43836231,10157182,Klasea lycopifolia,srpice karbincolistá,Fajmon Karel,22.06.2017,22.06.2017,6509372,poly_BK_2017_169,NA,FAJMON K. (2012) Terénní záznamy.,4,0,m2,NA,NA,NA,Vojšické louky v OP NPR Čertoryje,květnatá bělokarpatská louka,NA,Sběr floristických a faunistických nálezů,Fajmon Karel: Nálezy rostlin,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,EN,NA,-541713,-1206019,50,Cévnaté rostliny,CZ0624072: Čertoryje,100,0,6509372,100,7170d,2017-06-22,22,6,2017,CZ0624072,Čertoryje,poly_BK_2017_169,0,m2,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
43836249,10157200,Klasea lycopifolia,srpice karbincolistá,Fajmon Karel,22.06.2017,22.06.2017,6509390,poly_BK_2017_180,NA,FAJMON K. (2012) Terénní záznamy.,12,0,m2,NA,NA,NA,Vojšické louky v OP NPR Čertoryje,květnatá bělokarpatská louka,NA,Sběr floristických a faunistických nálezů,Fajmon Karel: Nálezy rostlin,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,EN,NA,-541870,-1206098,50,Cévnaté rostliny,CZ0624072: Čertoryje,100,0,6509390,100,7170d,2017-06-22,22,6,2017,CZ0624072,Čertoryje,poly_BK_2017_180,0,m2,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
43836254,10157205,Klasea lycopifolia,srpice karbincolistá,Fajmon Karel,22.06.2017,22.06.2017,6509395,poly_BK_2017_183,NA,FAJMON K. (2012) Terénní záznamy.,19,0,m2,NA,NA,NA,Vojšické louky v OP NPR Čertoryje,květnatá bělokarpatská louka,NA,Sběr floristických a faunistických nálezů,Fajmon Karel: Nálezy rostlin,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,EN,NA,-541832,-1205981,50,Cévnaté rostliny,CZ0624072: Čertoryje,100,0,6509395,100,7170d,2017-06-22,22,6,2017,CZ0624072,Čertoryje,poly_BK_2017_183,0,m2,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
46585780,10613771,Klasea lycopifolia,srpice karbincolistá,Fajmon Karel,27.06.2018,27.06.2018,6073149,Zahrady pod Hájem,NA,FAJMON K. (2012) Terénní záznamy.,6,0,m2,NA,NA,"hustý porost sterilních listů, 1 lodyha s odkvetlým úborem a 1 lodyha se zaschlým úborem (ještě před kvetením)","NPR Zahrady pod Hájem, hořejší svahové partie v J části, asi 1,175 km V–VJV od kostela, 420 m n. m.","květnatá bělokarpatská louka ve výslunném lemu křovin (zpustlého liniového sadu); expozice 255°, sklon svahu 7°",NA,Sběr floristických a faunistických nálezů,Nálezová data ochrany přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,EN,"<strukt_pozn><SP_FERTILITA>sterilní jedinci</SP_FERTILITA><SP_FERTILITA_POZN>jen dva plodní jedinci, z nich 1 zaschlý</SP_FERTILITA_POZN><SP_VITALITA>střední</SP_VITALITA><SP_SOCIABILITA>porosty</SP_SOCIABILITA><SP_TREND_POPULACE>stabilní</SP_TREND_POPULACE><VLV_VLIVY>sucho</VLV_VLIVY><SP_STUPEN_ZACH_STAN>dobrý</SP_STUPEN_ZACH_STAN><SP_FYTOCENOLOGIE>Brachypodio pinnati-Molinietum arundinacel v lemu</SP_FYTOCENOLOGIE><SP_MANAGEMENT>koseno těžkou mechanizací</SP_MANAGEMENT></strukt_pozn>",-534145,-1202712,50,Cévnaté rostliny,CZ0724090: Bílé Karpaty,100,0,6073149,100,7171a,2018-06-27,27,6,2018,CZ0724090,Bílé Karpaty,Zahrady pod Hájem,0,m2,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sucho,sucho,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dobrý,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
57137582,12711981,Klasea lycopifolia,srpice karbincolistá,Kadaš Daniel,26.07.2023,26.07.2023,9496439,Dunajovické kopce 1,Slyc001a,"Kolektiv autorů (2022) Monitoring cévnatých rostlin v letech 2021-2030. Monitoring druhů ČR. AOPK ČR, Praha.",366,0,kvetoucí a plodné prýty,NA,NA,NA,"Dobré Pole (okres Břeclav): NPP Dunajovické kopce, střední část, ve svahu SZ orientace, ca 265 m ZJZ od vrchu Růžová hora.",T3.4 širokolisté suché trávníky + T4.1 suché bylinné lemy; dřeviny = pouze výmladky.,NA,Monitoring druhů ČR,Monitoring druhů ČR,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,EN,<strukt_pozn><SP_POSKOZENI_ROSTLIN>Okus: 1-10 %; Rytí zvěře: 1-10 %; Sešlap: 1-10 %</SP_POSKOZENI_ROSTLIN><STA_POKRYVNOSTDREVIN>do 25 %</STA_POKRYVNOSTDREVIN><STA_POKRYVNOSTSTARINA>do 25 %</STA_POKRYVNOSTSTARINA><STA_POKRYVNOSTINVAZNI>0</STA_POKRYVNOSTINVAZNI><STA_POKRYVNOSTEXPANZNI>25-50 %</STA_POKRYVNOSTEXPANZNI><VLV_VLIVY>absence či nedostatek péče; sukcese; hromadění organického materiálu; dopady mezidruhových vztahů (kompetice)</VLV_VLIVY><MAN>je prováděn</MAN><MAN_POTREBAVLIV>je zapotřebí; pozitivní</MAN_POTREBAVLIV></strukt_pozn>,-606072,-1198857,50,Cévnaté rostliny,CZ0622218: Dunajovické kopce,100,0,9496439,100,7165c,2023-07-26,26,7,2023,CZ0622218,Dunajovické kopce,Slyc001a,1,kvetoucí a plodné prýty,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absence či nedostatek péče; sukcese; hromadění organického materiálu; dopady mezidruhových vztahů (kompetice),absence či nedostatek péče; sukcese; hromadění organického materiálu; dopady mezidruhových vztahů (kompetice),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,je prováděn,nezaznamenána,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,Okus: 1-10 %; Rytí zvěře: 1-10 %; Sešlap: 1-10 %,NA,NA,NA,NA,NA,NA,366,je zapotřebí; pozitivní,je zapotřebí,pozitivní,0,25-50 %,do 25 %,do 25 %,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Okus: 1-10 %; Rytí zvěře: 1-10 %; Sešlap: 1-10 %,Okus: 1-10 %,Okus: 1; Rytí zvěře: 1; Sešlap: 1;,NA,NA,NA,50,0,NA,NA,NA,3,1,3,Inf,1,3,3,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
57137582,12711981,Klasea lycopifolia,srpice karbincolistá,Kadaš Daniel,26.07.2023,26.07.2023,9496439,Dunajovické kopce 1,Slyc001a,"Kolektiv autorů (2022) Monitoring cévnatých rostlin v letech 2021-2030. Monitoring druhů ČR. AOPK ČR, Praha.",366,0,kvetoucí a plodné prýty,NA,NA,NA,"Dobré Pole (okres Břeclav): NPP Dunajovické kopce, střední část, ve svahu SZ orientace, ca 265 m ZJZ od vrchu Růžová hora.",T3.4 širokolisté suché trávníky + T4.1 suché bylinné lemy; dřeviny = pouze výmladky.,NA,Monitoring druhů ČR,Monitoring druhů ČR,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,EN,<strukt_pozn><SP_POSKOZENI_ROSTLIN>Okus: 1-10 %; Rytí zvěře: 1-10 %; Sešlap: 1-10 %</SP_POSKOZENI_ROSTLIN><STA_POKRYVNOSTDREVIN>do 25 %</STA_POKRYVNOSTDREVIN><STA_POKRYVNOSTSTARINA>do 25 %</STA_POKRYVNOSTSTARINA><STA_POKRYVNOSTINVAZNI>0</STA_POKRYVNOSTINVAZNI><STA_POKRYVNOSTEXPANZNI>25-50 %</STA_POKRYVNOSTEXPANZNI><VLV_VLIVY>absence či nedostatek péče; sukcese; hromadění organického materiálu; dopady mezidruhových vztahů (kompetice)</VLV_VLIVY><MAN>je prováděn</MAN><MAN_POTREBAVLIV>je zapotřebí; pozitivní</MAN_POTREBAVLIV></strukt_pozn>,-606072,-1198857,50,Cévnaté rostliny,CZ0622218: Dunajovické kopce,100,0,9496439,100,7165c,2023-07-26,26,7,2023,CZ0622218,Dunajovické kopce,Slyc001a,1,kvetoucí a plodné prýty,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absence či nedostatek péče; sukcese; hromadění organického materiálu; dopady mezidruhových vztahů (kompetice),absence či nedostatek péče; sukcese; hromadění organického materiálu; dopady mezidruhových vztahů (kompetice),0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,je prováděn,nezaznamenána,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ano,ne,NA,NA,Okus: 1-10 %; Rytí zvěře: 1-10 %; Sešlap: 1-10 %,NA,NA,NA,NA,NA,NA,366,je zapotřebí; pozitivní,je zapotřebí,pozitivní,0,25-50 %,do 25 %,do 25 %,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Okus: 1-10 %; Rytí zvěře: 1-10 %; Sešlap: 1-10 %,Rytí zvěře: 1-10 %,Okus: 1; Rytí zvěře: 1; Sešlap: 1;,NA,NA,NA,50,0,NA,NA,NA,3,1,3,Inf,1,3,3,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
